"Country","OblName","PostCodeList","City","lang_code"
"RU","KO","169210","Серегово","ru"
"RU","BEL","309278","Середа","ru"
"RU","MOS","143721","Середа","ru"
"RU","KLU","249278","Середейский","ru"
"RU","KLU","249017","Серединское","ru"
"RU","PSK","180530","Середка","ru"
"RU","MOW","142780","Середнево","ru"
"RU","MOS","","Середниково","ru"
"RU","KOS","156535","Середняя","ru"
"RU","SVE","","Середовина","ru"
"RU","BEL","309752","Серетино","ru"
"RU","CE","366307","Сержень-Юрт","ru"
"RU","VOR","397547","Сериково","ru"
"BY","VI","211082","Серковицы","ru"
"RU","KOS","","Серково","ru"
"RU","MOS","","Серково","ru"
"RU","NIZ","606528","Серково","ru"
"RU","VLA","601423","Серково","ru"
"RU","BA","453521","Серменево","ru"
"RU","CE","366701","Серноводск","ru"
"RU","SAM","446533","Серноводск","ru"
"RU","CRI","","Серноводское","ru"
"RU","ME","425450,425477,425478,425479","Сернур","ru"
"RU","SVE","624970,624980,624981,624983,624984,624989,624990,624992,624993,624994,624995,624997,624999","Серов","ru"
"RU","CRI","","Серово","ru"
"RU","SPE","","Серово","ru"
"RU","AST","","Сероглазово","ru"
"RU","BEL","309811","Сероштаново","ru"
"BY","HO","","Серп","ru"
"RU","VGG","403935","Серп и Молот","ru"
"RU","KLU","249246","Серпейск","ru"
"RU","CHE","456105","Серпиевка","ru"
"RU","TAM","393933","Серповое","ru"
"RU","MOS","142200,142201,142202,142203,142204,142205,142206,142207,142210,142211,142212,142213,142214,142215,142218,142284","Серпухов","ru"
"RU","LEN","188650,188651,188655","Сертолово","ru"
"BY","HO","","Серые","ru"
"RU","AMU","676350,676351,676352,676355","Серышево","ru"
"RU","SPE","197700,197701,197704,197706,197736","Сестрорецк","ru"
"RU","BEL","309888","Сетище","ru"
"RU","TUL","301303","Сетка","ru"
"RU","BEL","309027","Сетное","ru"
"RU","ALT","659551","Сетовка","ru"
"RU","KGN","641620","Сетовное","ru"
"RU","TYU","626107","Сетово","ru"
"RU","ROS","346017","Сетраки","ru"
"RU","NIZ","607580","Сеченово","ru"
"RU","BRY","242760","Сеща","ru"
"RU","YAN","629705","Сеяха","ru"
"RU","BA","453830,453831,453832,453833,453837,453838,453839,453840,453845,453849","Сибай","ru"
"RU","ALT","659029","Сибирские Огни","ru"
"RU","ALT","658075,658076","Сибирский","ru"
"RU","KHM","628516","Сибирский","ru"
"RU","PRI","692390,692391","Сибирцево","ru"
"RU","NVS","632264","Сибирцево 2-е","ru"
"RU","KIR","612551","Сибирь","ru"
"RU","ROS","","Сибирьковый","ru"
"RU","PER","617240","Сива","ru"
"RU","AMU","676145","Сиваки","ru"
"RU","LEN","188330,188332,188333,188338","Сиверский","ru"
"RU","MO","431295","Сивинь","ru"
"BY","BR","","Сивки","ru"
"RU","MOS","","Сивково","ru"
"RU","KHM","628333","Сивыс-Ях","ru"
"RU","UD","427984,427990","Сигаево","ru"
"RU","SVE","624237","Сигнальный","ru"
"BY","BR","225223","Сигневичи","ru"
"RU","SAM","446851","Сиделькино","ru"
"RU","ME","425077","Сидельниково","ru"
"RU","KEM","652678","Сидоренково","ru"
"RU","BEL","","Сидоркин","ru"
"RU","BEL","309764","Сидоров","ru"
"BY","MA","","Сидоровичи","ru"
"RU","ALT","658638","Сидоровка","ru"
"RU","BEL","309235","Сидоровка","ru"
"RU","ME","425023","Сидорово","ru"
"RU","KOS","157947","Сидоровское","ru"
"RU","MOS","","Сидоровское","ru"
"RU","VGG","403311","Сидоры","ru"
"RU","KYA","662732","Сизая","ru"
"RU","CRI","296531","Сизовка","ru"
"RU","AST","416198","Сизый Бугор","ru"
"RU","KO","169464","Сизябск","ru"
"RU","BA","452532","Сикияз","ru"
"RU","BA","","Силантьево","ru"
"BY","HO","","Силивоновка","ru"
"RU","ME","424910","Силикатный","ru"
"RU","ULY","433393","Силикатный","ru"
"RU","KEM","650528","Силино","ru"
"RU","NIZ","607705","Силино","ru"
"BY","MA","","Силичи","ru"
"RU","BA","452975","Силосово","ru"
"RU","CHE","456020,456021,456022","Сим","ru"
"RU","VLA","601830","Сима","ru"
"RU","KOS","","Симаково","ru"
"RU","SVE","623811","Симанова","ru"
"RU","KEM","","Симбирка","ru"
"RU","MOS","143393","Симбухово","ru"
"RU","CRI","298680","Симеиз","ru"
"RU","SVE","623366","Симинчи","ru"
"BY","BR","225837","Симоновичи","ru"
"BY","MA","","Симоновичи","ru"
"RU","BEL","","Симоновка","ru"
"RU","KDA","","Симоновка","ru"
"RU","SAR","412472","Симоновка","ru"
"RU","CRI","295000,295001,295003,295004,295006,295007,295010,295011,295013,295014,295015,295017,295018,295021,295022,295023,295024,295025,295026,295029,295033,295034,295035,295043,295047,295048,295049,295050,295051,295053,295054,295094,295492,295700,295901,295902,295903,295904,295905,295960,295999,297516,297553,297563,297621,297625,297652,298424,298442,298444,298446,298472,298476,298700","Симферополь","ru"
"KZ","AKM","","Симферополь","ru"
"RU","CRI","","Синапное","ru"
"RU","SVE","","Синарский","ru"
"RU","KHM","628320","Сингапай","ru"
"RU","KHA","682353","Синда","ru"
"RU","KO","169225","Синдор","ru"
"RU","KDA","353303","Синегорск","ru"
"RU","ROS","","Синегорский","ru"
"RU","KIR","613255","Синегорье","ru"
"RU","MAG","686222","Синегорье","ru"
"RU","BRY","242110","Синезерки","ru"
"RU","CRI","","Синекаменка","ru"
"RU","SAR","410517","Синенькие","ru"
"RU","CHE","457007","Синий Бор","ru"
"RU","TOM","","Синий Утес","ru"
"BY","HO","","Синицкое Поле","ru"
"RU","TYU","627716","Синицына","ru"
"RU","CRI","297312","Синицыно","ru"
"BY","HO","","Синичино","ru"
"BY","BR","","Синкевичи","ru"
"RU","MOS","140126","Синьково","ru"
"RU","SMO","214536","Синьково","ru"
"RU","LEN","187322","Синявино","ru"
"RU","LIP","399087","Синявка","ru"
"RU","ROS","346859","Синявское","ru"
"RU","SVE","623471","Сипавское","ru"
"BY","BR","","Сипурка","ru"
"BY","BR","225612","Сиреневка","ru"
"RU","CRI","","Сирень","ru"
"BY","HO","","Сирод","ru"
"RU","KHA","682900,682901","Сита","ru"
"RU","MOS","142822","Ситне-Щелканово","ru"
"RU","OMS","","Ситниково","ru"
"RU","TYU","627081","Ситниково","ru"
"BY","BR","","Ситница","ru"
"BY","BR","","Ситницкий вор","ru"
"RU","BEL","","Ситное","ru"
"BY","HO","","Ситня","ru"
"BY","HO","","Ситняки","ru"
"RU","BEL","","Ситнянка","ru"
"RU","LIP","398509","Ситовка","ru"
"RU","SMO","216296","Ситьково","ru"
"RU","BA","453029","Сихонкино","ru"
"RU","NIZ","606554","Сицкое","ru"
"RU","ARK","164646","Сия","ru"
"RU","NVS","633180","Скала","ru"
"RU","VLG","152440","Скалино","ru"
"RU","CRI","298440","Скалистое","ru"
"RU","PER","618230","Скальный. Чусовской р-н","ru"
"BY","MA","","Скачок","ru"
"RU","CRI","297544","Скворцово","ru"
"RU","KHA","","Скворцово","ru"
"BY","HO","","Скепня","ru"
"BY","BR","225845","Скибичи","ru"
"BY","HR","","Скидель","ru"
"RU","VOR","","Скляево","ru"
"RU","PER","614505","Скобелевка","ru"
"RU","KGN","641216","Скоблино","ru"
"RU","AMU","676010,676011,676013,676014,676015","Сковородино","ru"
"BY","BR","225039","Скоки","ru"
"RU","YAR","152084","Скоково","ru"
"BY","BR","225040","Сколдычи","ru"
"RU","MOS","143025","Сколково","ru"
"RU","KOS","","Скоморохово","ru"
"RU","RYA","391000,391800,391801,391802,391803,391825,391840,391842,391846,391847,391859","Скопин","ru"
"RU","BEL","309010","Скоровка","ru"
"RU","BEL","309163","Скородное","ru"
"RU","ORL","303728","Скородное","ru"
"RU","OMS","646591","Скородум","ru"
"RU","MOS","","Скородумки","ru"
"RU","SVE","623847","Скородумское","ru"
"RU","MOS","141364","Скоропусковский","ru"
"RU","TVE","171652","Скоросово","ru"
"RU","MOS","","Скоротово","ru"
"RU","ROS","347074","Скосырская","ru"
"RU","LEN","","Скотное","ru"
"RU","LEN","","Скреблово","ru"
"BY","BR","225835","Скрипели","ru"
"RU","VOR","397608","Скрипниково","ru"
"RU","BEL","309631","Скрынников","ru"
"RU","BRY","","Скрябино","ru"
"RU","ULY","433376","Скугареевка","ru"
"RU","BRY","243366","Скуратово","ru"
"RU","TUL","301070","Скуратовский","ru"
"BY","BR","","Скураты","ru"
"RU","ALT","658820,658821,658822,658823,658824,658825,658826,658828,658829,658830,658834,658835,658841,658842,658843,658845,658846,658847,658848,658849","Славгород","ru"
"BY","MA","213245","Славгород","ru"
"RU","BEL","","Славгородское","ru"
"BY","HO","","Славенец","ru"
"RU","KGD","","Славинск","ru"
"BY","HO","","Славинск","ru"
"BY","MA","","Славковичи","ru"
"RU","CRI","296230","Славное","ru"
"RU","TVE","170526","Славное","ru"
"RU","TUL","301505","Славный","ru"
"RU","TVE","172062","Славный","ru"
"RU","KGD","238600","Славск","ru"
"RU","BEL","","Славянка","ru"
"RU","CRI","","Славянка","ru"
"RU","OMS","646832","Славянка","ru"
"RU","PRI","692701,692711,692719","Славянка","ru"
"RU","KDA","353560,353561,353562,353563,353564,353565,353566,353567","Славянск-на-Кубани","ru"
"RU","CRI","296233","Славянское","ru"
"RU","KGD","238651","Славянское","ru"
"RU","TYU","627610","Сладково","ru"
"RU","SVE","","Сладковское","ru"
"RU","BA","452016","Слакбаш","ru"
"RU","SAR","413603","Сланцевый Рудник","ru"
"RU","LEN","188560,188561,188563,188564,188565","Сланцы","ru"
"RU","MOS","","Слащево","ru"
"RU","VGG","403420","Слащевская","ru"
"RU","MOS","","Следово","ru"
"BY","HO","","Слензаки","ru"
"RU","MOS","143320","Слепушкино","ru"
"RU","CRI","","Сливянка","ru"
"BY","HO","","Слинки","ru"
"RU","MOS","141644","Слобода","ru"
"RU","VLG","162017","Слобода","ru"
"RU","VOR","397740","Слобода","ru"
"RU","SVE","623132","Слобода","ru"
"BY","HO","247081","Слобода","ru"
"RU","ROS","346660","Слобода Большая Мартыновка","ru"
"RU","TA","423195","Слобода Черемуховая","ru"
"BY","HO","","Слобода-Люшевская","ru"
"RU","BRY","242621","Слободище","ru"
"RU","MOS","","Слободка","ru"
"RU","RYA","391704","Слободка","ru"
"BY","BR","222693","Слободка","ru"
"BY","HO","","Слободка","ru"
"BY","MA","213931","Слободка","ru"
"RU","KIR","613150,613151,613152,613153,613154,613155,613159","Слободской","ru"
"RU","ROS","346652","Слободской","ru"
"BY","HR","231792,2318","Слоним","ru"
"RU","BEL","309635","Слоновка","ru"
"RU","KIR","612974","Слудка","ru"
"BY","MI","223601,223602,223603,223604,223605,223607,223609,223610","Слуцк","ru"
"RU","MOS","","Случайный","ru"
"RU","IRK","665900,665902,665903,665904","Слюдянка","ru"
"RU","VGG","403827","Слюсарево","ru"
"RU","VOR","396735","Смаглеевка","ru"
"BY","HO","","Смаглов","ru"
"BY","HO","","Смагорин","ru"
"RU","ALT","659140","Смазнево","ru"
"RU","CRI","","Смежное","ru"
"RU","CHE","457693","Смеловский","ru"
"BY","HO","","Смелый","ru"
"RU","RYA","391748","Смена","ru"
"RU","VLG","162414","Смердомский","ru"
"RU","VLG","162311","Сметанино","ru"
"BY","HO","","Сметаничи","ru"
"RU","YEV","679150","Смидович","ru"
"BY","MI","223216","Смиловичи","ru"
"RU","NIZ","","Смирино","ru"
"RU","NIZ","606536","Смиркино","ru"
"RU","BEL","","Смирнов","ru"
"BY","HO","","Смирнов","ru"
"RU","KHA","","Смирновка","ru"
"RU","MOS","141542","Смирновка","ru"
"KZ","SEV","","Смирново","ru"
"RU","TYU","627412","Смирное","ru"
"RU","SAK","694350","Смирных","ru"
"RU","BRY","243101","Смолевичи","ru"
"BY","MI","","Смолевичи","ru"
"BY","BR","","Смоленики","ru"
"RU","ZAB","672512","Смоленка","ru"
"RU","SMO","214000,214001,214004,214005,214006,214008,214009,214010,214011,214012,214013,214014,214015,214016,214018,214019,214020,214022,214023,214024,214025,214027,214029,214030,214031,214032,214033,214034,214036,214038,214039,214040,214099,214505,214515,214525,214534,214700,214890,214899,214960,214961,214962,995500","Смоленск","ru"
"RU","KDA","353254","Смоленская","ru"
"RU","NVS","633139","Смоленский","ru"
"RU","ALT","659600","Смоленское","ru"
"RU","YAR","152003","Смоленское","ru"
"RU","IRK","","Смоленщина","ru"
"BY","BR","224010","Смолин","ru"
"RU","CHE","456538","Смолино","ru"
"RU","NIZ","606081","Смолино","ru"
"RU","SVE","","Смолинское","ru"
"BY","MA","","Смолица","ru"
"BY","MA","","Смолка","ru"
"BY","HO","","Смоловка","ru"
"BY","HO","","Смоловые Лозки","ru"
"RU","NIZ","606537","Смольки","ru"
"BY","BR","225055","Смольники","ru"
"RU","MO","431660","Смольный","ru"
"RU","AD","385636","Смольчев-Малиновский","ru"
"RU","PRI","692830,692831","Смоляниново","ru"
"RU","KO","168073","Смолянка","ru"
"BY","HO","","Смолянка","ru"
"BY","BR","225212","Смолярка","ru"
"RU","SPE","","Смолячково","ru"
"BY","HR","231042","Сморгонь","ru"
"RU","BEL","309394","Смородино","ru"
"BY","BR","225031","Смуга","ru"
"BY","HO","","Смыковичи","ru"
"RU","SVE","","Смычка","ru"
"BY","HO","","Смычок","ru"
"RU","SAM","443548","Смышляевка","ru"
"RU","LEN","","Снегиревка","ru"
"RU","MOS","143590","Снегири","ru"
"RU","CHE","456770,456771,456772,456773,456774,456775,456776","Снежинск","ru"
"RU","KEM","652648","Снежинский","ru"
"RU","MAG","","Снежная Долина","ru"
"RU","KYA","","Снежногорск","ru"
"RU","MUR","184680,184682,184683","Снежногорск","ru"
"RU","KHA","681076","Снежный","ru"
"RU","MAG","","Снежный","ru"
"RU","KRS","307534","Снижа","ru"
"BY","BR","225826","Снитово","ru"
"RU","VLA","601280","Сновицы","ru"
"RU","NEN","","Снопа","ru"
"RU","MOS","","СНТ Ветеран-2","ru"
"RU","KDA","","СНТ Дачный","ru"
"RU","MOS","","СНТ Ключи","ru"
"RU","MOS","","СНТ Любучи","ru"
"RU","MOS","","СНТ Нефтемаш","ru"
"RU","MOS","","СНТ Остафьево-1","ru"
"RU","MOS","","СНТ Отдых","ru"
"RU","MOS","","СНТ Прометей","ru"
"RU","MOS","","СНТ Рассвет","ru"
"RU","MOS","","СНТ Тринити-Сад","ru"
"BY","HO","","Снядин","ru"
"RU","VLA","601200,601201,601202,601203,601204","Собинка","ru"
"RU","BEL","","Соболевка","ru"
"RU","IVA","155457","Соболево","ru"
"RU","KAM","684200","Соболево","ru"
"RU","MOS","","Соболево","ru"
"RU","ORE","461982","Соболево","ru"
"BY","BR","225224","Соболи","ru"
"BY","HO","","Соболи","ru"
"RU","MOS","","Соболиха","ru"
"BY","BR","","Совейки","ru"
"BY","HO","","Совет","ru"
"RU","ROS","","Советка","ru"
"RU","KDA","","Советквадже","ru"
"RU","KGD","236876,238702,238750,238751,238752,238753,238754,238755,238756,238758,238769","Советск","ru"
"RU","KIR","613340,613341,613343,613379","Советск","ru"
"RU","TUL","301205","Советск","ru"
"RU","KDA","352230,352232","Советская","ru"
"RU","ROS","347180","Советская","ru"
"BY","HO","","Советская","ru"
"RU","VGG","","Советская","ru"
"RU","KHA","680881,682800,682803,682813,682817,682818,682820,682841,682848,682849","Советская Гавань","ru"
"RU","AD","385064","Советский","ru"
"RU","CRI","097200,097201,097202,097203,097204,097205,297200","Советский","ru"
"RU","KDA","352731","Советский","ru"
"RU","KHM","628240,628241,628242,628244,628249","Советский","ru"
"RU","LEN","188913,188918","Советский","ru"
"RU","ME","425400","Советский","ru"
"RU","NIZ","606363","Советский","ru"
"RU","BA","","Советский","ru"
"RU","ALT","658403","Советский Путь","ru"
"RU","ALT","659540","Советское","ru"
"RU","BEL","309816","Советское","ru"
"RU","CRI","","Советское","ru"
"RU","DA","368791","Советское","ru"
"RU","KB","361029","Советское","ru"
"RU","SAK","694080","Советское","ru"
"RU","SAR","413205","Советское","ru"
"KZ","SEV","","Советское","ru"
"BY","BR","225211","Совино","ru"
"RU","KLU","249008","Совхоз Боровский","ru"
"RU","VOR","396334","Совхоз Воронежский","ru"
"RU","NIZ","","Совхоз Доскино","ru"
"RU","MOS","","Совхоз им Ленина","ru"
"RU","TA","422165,422191","Совхоз Мамадышский","ru"
"RU","KLU","","Совхоз Победа","ru"
"RU","TA","423892","Совхоз Татарстан","ru"
"RU","TA","422613","Совхоза имени 25 Октября","ru"
"RU","MOS","","Совхоза Крекшино","ru"
"RU","RYA","390535","Совхоза Рязанский","ru"
"RU","TAM","392550","Совхоза Селезневский","ru"
"BY","HO","","Совхозная","ru"
"RU","CRI","296022","Совхозное","ru"
"KZ","SEV","","Совхозное","ru"
"RU","AD","385773","Совхозный","ru"
"RU","BEL","","Совхозный","ru"
"RU","KDA","","Совхозный","ru"
"RU","LEN","187681","Совхозный","ru"
"RU","NIZ","606410","Совхозный","ru"
"RU","ORL","303819","Совхозный","ru"
"RU","SVE","624046","Совхозный","ru"
"RU","TAM","393902","Совхозный","ru"
"RU","UD","427008","Совхозный","ru"
"RU","KLU","249018","Совьяки","ru"
"RU","BRY","242517","Согласие","ru"
"RU","MOS","","Соголево","ru"
"RU","NVS","","Согорное","ru"
"RU","KR","186139","Соддер","ru"
"RU","KIR","612805","Созимский","ru"
"RU","TYU","625514","Созоново","ru"
"RU","ARK","165711","Сойга","ru"
"RU","KOS","","Сокирино","ru"
"BY","BR","","Соковцы","ru"
"RU","MAG","685018,685901,685918","Сокол","ru"
"RU","PER","614514","Сокол","ru"
"RU","SAK","694060","Сокол","ru"
"RU","SAR","410501","Сокол","ru"
"RU","VLA","601278","Сокол","ru"
"RU","VLG","162129,162130,162132,162134,162135,162136,162138,162139","Сокол","ru"
"BY","HO","","Сокол","ru"
"RU","BU","","Сокол","ru"
"RU","CRI","298475","Соколиное","ru"
"RU","LEN","188919","Соколинское","ru"
"RU","KDA","352537","Соколихин","ru"
"RU","PSK","182844","Соколицы","ru"
"RU","AD","385421","Соколов","ru"
"RU","SVE","623494,62346","Соколова","ru"
"RU","BEL","309237","Соколовка","ru"
"RU","KHA","682924,682936","Соколовка","ru"
"RU","KIR","612443","Соколовка","ru"
"KZ","SEV","","Соколовка","ru"
"RU","ALT","659418","Соколово","ru"
"RU","KOS","","Соколово","ru"
"RU","MOS","142430","Соколово","ru"
"RU","MOW","","Соколово","ru"
"RU","NVS","633168","Соколово","ru"
"RU","SVE","","Соколово","ru"
"RU","TAM","393354","Соколово","ru"
"BY","BR","225212","Соколово","ru"
"RU","KDA","352171","Соколовское","ru"
"RU","SAR","","Соколовый","ru"
"KZ","SEV","","Сокологоровка","ru"
"BY","HR","","Соколойти","ru"
"RU","LIP","399753","Соколье","ru"
"RU","MOS","","Сокольники","ru"
"RU","TUL","301681","Сокольники","ru"
"BY","VI","","Сокольники","ru"
"RU","NIZ","","Сокольское","ru"
"RU","KAM","684029","Сокоч","ru"
"RU","ZAB","674689","Соктуй-Милозан","ru"
"RU","NVS","333120","Сокур","ru"
"RU","NVS","633120,633121","Сокур-1","ru"
"RU","ARK","165129","Солгинский","ru"
"RU","KYA","662265","Солгон","ru"
"RU","BEL","","Солдатка","ru"
"RU","SVE","","Солдатка","ru"
"RU","STA","357920,357921","Солдато-Александровское","ru"
"RU","KB","361023,361033","Солдатская","ru"
"RU","TAM","392549","Солдатская Духовка","ru"
"RU","ULY","433377","Солдатская Ташла","ru"
"RU","BEL","309301","Солдатское","ru"
"RU","LIP","399550","Солдатское","ru"
"RU","VOR","397822","Солдатское","ru"
"RU","CU","429445","Солдыбаево","ru"
"RU","KDA","352568","Соленое","ru"
"RU","AST","416251","Соленое Займище","ru"
"RU","CRI","296124","Соленое Озеро","ru"
"RU","STA","356520","Соленое Озеро","ru"
"RU","KK","655235","Соленоозерное","ru"
"RU","KDA","353528","Соленый","ru"
"RU","IRK","","Солзан","ru"
"RU","KOS","157170","Солигалич","ru"
"BY","MI","223700,223701,223702,223706,223707,223709,223710","Солигорск","ru"
"RU","LIP","399750","Солидарность","ru"
"RU","PER","618500,618540,618541,618542,618543,618544,618545,618546,618547,618548,618551,618553,618554,618556","Соликамск","ru"
"RU","MOS","","Солманово","ru"
"RU","CRI","298025","Солнечная Долина","ru"
"RU","CHE","","Солнечная Долина 2","ru"
"RU","SAM","445363","Солнечная Поляна","ru"
"RU","MOS","141500,141501,141502,141503,141504,141505,141506,141507,141508,141509,141510,141511,141512,141513,141514,141515,141516,141517,141518,141519,141520,141521,141522,141523,141524,141525,141526,141527,141528,141529,141530","Солнечногорск","ru"
"RU","CRI","298523","Солнечногорское","ru"
"RU","STA","356126,356127,356128","Солнечнодольск","ru"
"RU","DA","368019","Солнечное","ru"
"RU","SPE","197739","Солнечное","ru"
"RU","CRI","","Солнечноселье","ru"
"RU","ALT","","Солнечный","ru"
"RU","AMU","676058","Солнечный","ru"
"RU","AST","416167","Солнечный","ru"
"RU","CRI","299815","Солнечный","ru"
"RU","KHA","682710,682711","Солнечный","ru"
"RU","KHM","628452","Солнечный","ru"
"RU","KYA","660947","Солнечный","ru"
"RU","KO","169243","Солнечный","ru"
"RU","KRS","306028","Солнечный","ru"
"RU","ME","425408","Солнечный","ru"
"RU","ORE","","Солнечный","ru"
"RU","ROS","","Солнечный","ru"
"RU","SA","678635","Солнечный","ru"
"RU","TVE","171120","Солнечный","ru"
"RU","VGG","","Солнечный","ru"
"RU","VOR","396045","Солнечный","ru"
"KZ","PAV","","Солнечный","ru"
"RU","KYA","662639","Солнечный (мкр)","ru"
"RU","BEL","308589","Солнцевка","ru"
"RU","OMS","646010","Солнцевка","ru"
"RU","KRS","306120","Солнцево","ru"
"RU","MOS","119618","Солнцево","ru"
"RU","TYU","626396","Солобоево","ru"
"RU","BRY","243270","Солова","ru"
"RU","ARK","164070","Соловецкий","ru"
"RU","KOS","157790","Соловецкое","ru"
"BY","HO","","Соловьев","ru"
"RU","BEL","","Соловьевка","ru"
"RU","OMS","646733","Соловьевка","ru"
"RU","ORE","460524","Соловьевка","ru"
"RU","SAK","694009","Соловьевка","ru"
"RU","LIP","399730","Соловьево","ru"
"RU","NIZ","606342","Соловьево","ru"
"RU","SMO","","Соловьево","ru"
"RU","AMU","676271","Соловьевск","ru"
"RU","ZAB","674617","Соловьевск","ru"
"RU","PSK","180569","Соловьи","ru"
"BY","HO","","Сологубов","ru"
"RU","AST","416247","Солодники","ru"
"RU","VGG","404612","Солодовка","ru"
"RU","VGG","404046","Солодушино","ru"
"RU","VGG","403670","Солодча","ru"
"RU","NIZ","606547","Соломаты","ru"
"RU","BEL","309840","Соломахин","ru"
"RU","STA","357936","Соломенское","ru"
"RU","BEL","","Соломино","ru"
"RU","BEL","309621","Солонец-Поляна","ru"
"RU","KYA","663545","Солонечно-Талое","ru"
"RU","ALT","659690","Солонешное","ru"
"RU","KHA","682089","Солони","ru"
"BY","HO","","Солоник","ru"
"RU","KDA","","Солоники","ru"
"RU","KOS","","Солониково","ru"
"RU","VGG","403182","Солонка","ru"
"RU","PSK","","Солоново","ru"
"BY","HO","","Солоное","ru"
"BY","HO","","Солонская Корма","ru"
"RU","CRI","","Солонцовое","ru"
"RU","ROS","","Солонцовский","ru"
"RU","BEL","309727","Солонцы","ru"
"RU","KYA","663015","Солонцы","ru"
"RU","TUL","301345","Солопенки","ru"
"RU","MOS","","Солослово","ru"
"RU","BEL","309981","Солоти","ru"
"RU","RYA","","Солотча","ru"
"RU","KYA","663128","Солоуха","ru"
"RU","KDA","","Солохаул","ru"
"RU","BEL","308583","Солохи","ru"
"BY","HO","","Солтаново","ru"
"RU","ALT","659520","Солтон","ru"
"RU","STA","357082","Солуно-Дмитриевское","ru"
"RU","TY","668133","Солчур","ru"
"BY","HR","","Солы","ru"
"RU","ORE","461500,461501,461503,461504,461505,461509,461541","Соль-Илецк","ru"
"RU","ARK","165330","Сольвычегодск","ru"
"RU","NGR","175040,175041,175042","Сольцы","ru"
"RU","AST","416130","Солянка","ru"
"RU","VGG","404612","Солянка","ru"
"RU","OMS","","Солянное","ru"
"RU","OMS","646263","Соляное","ru"
"RU","SAR","413703","Солянский","ru"
"BY","BR","225269","Сомино","ru"
"RU","TUL","301444","Сомово","ru"
"RU","VOR","396040","Сомово пгт","ru"
"RU","MOS","","Сонино","ru"
"RU","TVE","171450","Сонково","ru"
"RU","KK","655360","Сонское","ru"
"RU","VOR","396525","Сончино","ru"
"BY","HO","","Сопейки","ru"
"BY","HR","","Сопоцкин","ru"
"RU","ROS","347739","Сорговый","ru"
"RU","TVE","172759","Сорога","ru"
"RU","BEL","309938","Сорокино","ru"
"RU","MOS","142904","Сорокино","ru"
"RU","PNZ","442136","Сорокино","ru"
"RU","BEL","","Сороковка","ru"
"BY","BR","225846","Сороцни","ru"
"RU","AL","658057","Сорочий лог","ru"
"RU","TUL","301476","Сорочинка","ru"
"RU","OMS","646931","Сорочино","ru"
"RU","ORE","461900,461901,461902,461903,461904,461906,461949","Сорочинск","ru"
"RU","ORE","","Сорочинский","ru"
"RU","TA","","Сорочьи Горы","ru"
"RU","KK","655111,655115","Сорск","ru"
"RU","KR","186752,186755,186756,186758,186760,186761,186762,186763,186765,186780,186790,186791,186793,186799","Сортавала","ru"
"RU","NIZ","","Сортировочный","ru"
"RU","IRK","666333","Сорты","ru"
"RU","KHM","628169","Сорум","ru"
"RU","KLU","","Сосенка","ru"
"RU","MOS","","Сосенки","ru"
"RU","KLU","249710,249711","Сосенский","ru"
"RU","ORL","303980","Сосково","ru"
"RU","LEN","","Сосницы","ru"
"RU","SAR","412777","Сосновая Маза","ru"
"RU","KDA","353304","Сосновая Роща","ru"
"RU","KR","416459","Сосновец","ru"
"RU","AL","659516","Сосновка","ru"
"RU","BA","452572","Сосновка","ru"
"RU","BEL","","Сосновка","ru"
"RU","IRK","665473","Сосновка","ru"
"RU","KAM","684033","Сосновка","ru"
"RU","KEM","652793","Сосновка","ru"
"RU","KGD","238641","Сосновка","ru"
"RU","KGN","641930","Сосновка","ru"
"RU","KHA","680555","Сосновка","ru"
"RU","KHM","628177","Сосновка","ru"
"RU","KIR","612990,612993,612994","Сосновка","ru"
"RU","KR","186329","Сосновка","ru"
"RU","KRS","306820","Сосновка","ru"
"RU","ME","","Сосновка","ru"
"RU","MO","431120","Сосновка","ru"
"RU","MOS","140576","Сосновка","ru"
"RU","MOW","","Сосновка","ru"
"RU","NIZ","606293","Сосновка","ru"
"RU","OMS","646885","Сосновка","ru"
"RU","PNZ","442762,442950","Сосновка","ru"
"RU","RYA","391362","Сосновка","ru"
"RU","SAM","446473","Сосновка","ru"
"RU","SVE","623804","Сосновка","ru"
"RU","TAM","393373","Сосновка","ru"
"RU","TVE","172705","Сосновка","ru"
"RU","TYU","627121","Сосновка","ru"
"RU","UD","427077","Сосновка","ru"
"RU","VLG","160523","Сосновка","ru"
"BY","BR","225040","Сосновка","ru"
"BY","HO","","Сосновка","ru"
"RU","TA","","Сосновка","ru"
"RU","CU","","Сосновка","ru"
"RU","LEN","188730,188731,188759","Сосново","ru"
"RU","BU","","Сосново-Озерское","ru"
"RU","KYA","662500,662501","Сосновоборск","ru"
"RU","PNZ","442570,442571","Сосновоборск","ru"
"RU","SAR","412531","Сосновоборское","ru"
"RU","NIZ","606170","Сосновское","ru"
"RU","OMS","646811","Сосновское","ru"
"RU","SVE","623488","Сосновское","ru"
"RU","KDA","352832","Сосновый","ru"
"RU","TUL","301017","Сосновый","ru"
"RU","BU","","Сосновый Бор","ru"
"RU","IRK","664527","Сосновый Бор","ru"
"RU","LEN","188540,188541,188542,188544","Сосновый Бор","ru"
"RU","MOS","","Сосновый бор","ru"
"RU","PSK","182277","Сосновый бор","ru"
"RU","SVE","","Сосновый Бор","ru"
"RU","TA","","Сосновый Бор","ru"
"RU","TOM","","Сосновый Бор","ru"
