Country,ID,OblName,PostCodeList,City
RU,31251,CU,429151,Сюрбей-Токаево
RU,45917,UD,427386,Сюрек
RU,13643,NIZ,606903,Сява
RU,45471,CU,429218,Сявалкасы
RU,2035,VLG,162220,Сямжа
RU,33460,LEN,,Сярьги
RU,14774,LEN,188358,Сяськелево
RU,2717,LEN,187420,Сясьстрой
RU,34168,CU,429506,Сятракасы (Лапсарского с/п)
RU,42362,SA,677911,Табага
RU,36911,CRI,298430,Табачное
RU,38607,CRI,296177,Табачное
RU,16665,AD,385781,Табачный
RU,13722,ME,425255,Табашино
RU,33687,SVE,623990,Таборы
RU,44617,PER,618111,Таборы
RU,44319,NVS,632710,Табулга
RU,14930,AST,,Табун-Арал
RU,1863,ALT,658860,Табуны
RU,23705,BA,453071,Табынское
RU,13149,CHU,689000,Тавайваам
RU,43121,SVE,,Таватуй
RU,1632,SVE,"623953,623955,623956,623957,623959",Тавда
RU,42887,SAM,446676,Таволжанка
RU,30772,BEL,309630,Таволжанка
RU,46639,SVE,,Таволожка
RU,34660,BA,452116,Тавричанка
RU,35322,PRI,692496,Тавричанка
RU,38364,CRI,296024,Таврическое
RU,711,OMS,"646800,646829",Таврическое
RU,14690,BEL,308504,Таврово
RU,32119,BA,452400,Тавтиманово
RU,37077,ULY,433140,Тагай
RU,1069,ROS,"347900,347902,347904,347905,347909,347910,347913,347916,347917,347922,347923,347924,347927,347928,347930,347931,347932,347935,347936,347939,347942,347943,347949,995101",Таганрог
RU,15885,MOS,,Таганьково
RU,44703,KYA,663496,Тагара
RU,34901,KGN,641919,Тагильское
RU,46621,SVE,,Тагильцы
RU,42848,DA,368796,Тагиркент-Казмаляр
RU,47041,IRK,666326,Тагна
RU,37144,KHA,,Таежное
RU,16580,KYA,663467,Таежный
RU,46284,SVE,624213,Таежный
RU,32024,KHM,628259,Таежный
RU,42909,KHA,,Таежный
RU,43233,AMU,676063,Таежный
RU,34735,BA,453382,Тазларово
RU,35445,KRS,306055,Тазово
RU,1340,YAN,629350,Тазовский
RU,2366,KEM,"652046,652400,652401,652402,652410",Тайга
RU,16404,PRI,692437,Тайга пос
RU,31728,CHE,456862,Тайгинка
RU,42218,TUL,301051,Тайдаково
RU,42390,KEM,652810,Тайжина
RU,35193,IVA,155231,Тайманиха
RU,23069,BA,452484,Таймеево
RU,17391,CHE,,Тайнак
RU,46401,NIZ,606460,Тайново
RU,34823,BA,,Тайняшево
RU,31479,IRK,665477,Тайтурка
RU,13109,LEN,188340,Тайцы
RU,885,IRK,"664802,665000,665001,665002,665003,665004,665005,665006,665008,665009,665010",Тайшет
RU,33445,OMS,,Такмык
RU,2452,BU,"671560,671561",Таксимо
RU,45295,BA,452655,Тактагулово
RU,45546,ARK,163530,Талаги
RU,44720,ARK,,Талажский авиагородок
RU,1763,AMU,"676730,676731",Талакан
RU,23652,SMO,214512,Талашкино
RU,44159,IRK,665022,Талая
RU,16577,AMU,676009,Талдан
RU,477,MOS,"141900,141901",Талдом
RU,17387,KHM,628195,Талинка
RU,36956,KIR,612510,Талица
RU,31420,LIP,399761,Талица
RU,612,SVE,"623642,623643,623644,623649",Талица
RU,39110,KOS,157014,Талица
RU,46670,SVE,623042,Талица
RU,41302,SVE,624826,Талица
RU,14374,MOS,,Талицы
RU,34037,MOS,141273,Талицы
RU,39797,IVA,155644,Талицы
RU,46899,ROS,346205,Талловеров
RU,26,KYA,,Талнах
RU,1369,VOR,"397480,397481,397482,397499",Таловая
RU,2453,BU,671253,Таловка
RU,36881,KEM,652031,Таловка
RU,31433,KYA,663062,Таловка
RU,43304,KGN,641217,Таловка
RU,45600,VGG,403706,Таловка
RU,38018,SAR,412456,Таловка
RU,46783,CHE,,Таловка
RU,37428,KYA,663053,Талое
RU,37440,KYA,663653,Талое
RU,46510,MAG,685941,Талон
RU,36699,KGD,238214,Талпаки
RU,36703,VOR,396737,Талы
RU,16361,MOW,,Талызина
RU,13877,KEM,654217,Тальжино
RU,817,ALT,"658030,658031,658032,658033",Тальменка
RU,16866,AST,416166,Тальниковый
RU,36093,DA,368071,Тамазатюбе Новое
RU,43166,KGN,641760,Тамакульское
RU,23657,PNZ,442900,Тамала
RU,42209,SA,678247,Тамалакан
RU,33641,KDA,353546,Таманский
RU,2656,KDA,"353555,353556",Тамань
RU,37633,KR,186186,Тамбицы
RU,298,TAM,"392000,392001,392002,392003,392004,392005,392006,392007,392008,392009,392010,392011,392012,392013,392014,392015,392016,392017,392018,392019,392020,392021,392022,392023,392024,392025,392026,392027,392028,392029,392030,392031,392032,392033,392034,392035,392036,392037,392038,392700,392890,392899,392950,392960,392961,392962,392963,392970,392971,392972,392973,392974,392999,901195,901197,995700",Тамбов
RU,13937,AMU,676950,Тамбовка
RU,14926,AST,"416020,416021",Тамбовка
RU,16692,AD,385638,Тамбовский
RU,43550,ALT,658639,Тамбовский
RU,33657,STA,357358,Тамбукан
RU,46456,ARK,"164884,164885",Тамица
RU,36964,IRK,665064,Тамтачет
RU,35213,BA,452745,Тан
RU,39803,ZAB,674071,Танга
RU,37411,TA,,Тангачи
RU,34303,CE,366508,Танги
RU,36103,IRK,665742,Тангуй
RU,41565,IRK,669403,Тангуты
RU,36844,KYA,662840,Танзыбей
RU,38855,CRI,298471,Танковое
RU,37409,CU,429414,Тансарино
RU,38111,BU,671220,Танхой
RU,35014,KDA,352734,Танцура-Крамаренко
RU,16693,AD,,Тапехин
RU,38387,ZAB,687214,Таптанай
RU,31894,BA,450533,Таптыково
RU,718,OMS,"646500,646504,646530,646531,646532,646535,646536,646539",Тара
RU,33523,KEM,,Тарабарино
RU,30783,BEL,309811,Тараканов
RU,35760,SAK,694033,Таранай
RU,44417,KOS,,Таранино
RU,39820,KIR,612482,Таранки
RU,30784,BEL,309028,Таранов
RU,36578,IRK,669343,Тараса
RU,32213,NIZ,606630,Тарасиха
RU,34643,SVE,,Тарасково
RU,14673,MOS,142923,Тарасково
RU,43030,MOS,,Тарасково
RU,24505,TYU,,Тараскуль
RU,46634,SVE,,Тарасова
RU,457,MOS,,Тарасовка
RU,39205,CRI,,Тарасовка
RU,39273,CRI,297142,Тарасовка
RU,37375,BRY,243268,Тарасовка
RU,38081,CHE,457240,Тарасовка
RU,36865,KEM,652393,Тарасово
RU,44062,LEN,187683,Тарасово
RU,31944,LEN,"187031,188822",Тарасово
RU,42710,MOS,,Тарасово
RU,37090,UD,427997,Тарасово
RU,2930,ROS,"346050,346051,346052",Тарасовский
RU,36464,BU,671110,Тарбагатай
RU,40280,MOS,140570,Тарбушево
RU,46073,KEM,652806,Таргай
RU,44158,IRK,665525,Таргиз
RU,32873,NIZ,606135,Таремское
RU,34733,BA,452185,Тарказы
RU,682,YAN,"629850,629851",Тарко-Сале
RU,43125,SAR,413288,Тарлыковка
RU,23932,IRK,665761,Тарма
RU,45287,NVS,632228,Тармакуль
RU,2036,VLG,161560,Тарногский Городок
RU,1879,STA,357871,Тарский
RU,45605,SE,363106,Тарское
RU,38314,DA,368873,Тарумовка
RU,1939,KLU,"249100,249101,249810",Таруса
RU,14408,KDA,353437,Тарусино
RU,14800,KYA,662176,Тарутино
RU,42974,CHE,457233,Тарутино
RU,35786,KLU,249165,Тарутино
RU,2982,SAR,410533,Тарханы
RU,36714,SA,678184,Тас-Юрях
RU,861,KYA,"663770,663771",Тасеево
RU,43989,KIR,612948,Тат-Верх-Гоньба
RU,37097,ME,425515,Тат-Китня
RU,44307,TAM,392502,Татаново
RU,34804,BA,452773,Татар-Улканово
RU,31083,KRS,,Татаренкова
RU,42961,VOR,396503,Татарино
RU,44541,KOS,,Татариново
RU,42737,MOS,142846,Татариново
RU,3027,STA,"356230,356231",Татарка
RU,44133,RYA,391185,Татаркино
RU,748,NVS,"632120,632121,632122,632124,632125,632126",Татарск
RU,14802,AST,416464,Татарская Башмаковка
RU,37900,SVE,623329,Татарская Еманзельга
RU,46995,TA,422066,Татарская Икшурма
RU,37027,ORE,461431,Татарская Каргала
RU,45357,MO,431480,Татарская Пишля
RU,45271,MO,431535,Татарская Тавла
RU,31294,TA,422633,Татарские Саралы
RU,33779,CU,429357,Татарские Сугуты
RU,33505,TA,423641,Татарские Челны
RU,43689,PNZ,442529,Татарский Канадей
RU,16963,BU,671312,Татарский ключ
RU,16955,BU,671251,Татаурово
RU,44229,KIR,613462,Татаурово
RU,43578,DA,368070,Татаюрт
RU,37029,ORE,,Татищево
RU,2983,SAR,412170,Татищево
RU,17405,DA,368627,Татляр
RU,44999,IRK,,Татхал-Онгой
RU,33656,BA,453816,Татыр-Узяк
RU,42922,CHE,,Татыш
RU,46058,KDA,,Татьяновка
RU,33068,ALT,,Татьяновка
RU,17125,BEL,309233,Татьяновка
RU,37852,MAG,685942,Тауйск
RU,16624,AD,,Тауйхабль
RU,43388,TA,423874,Таулык
RU,42497,PER,617826,Тауш
RU,46282,SVE,,Таушканское
RU,35681,CU,429910,Таушкасы
RU,37209,STA,356614,Тахта
RU,1350,AD,385100,Тахтамукай
RU,43234,AMU,676050,Тахтамыгда
RU,34895,TOM,,Тахтамышево
RU,2931,ROS,"347060,347061",Тацинская
RU,32066,SAM,446187,Таш-Кустьяново
RU,39506,AL,649787,Ташанта
RU,16939,NVS,633156,Ташара
RU,34656,BA,453612,Ташбулатово
RU,36550,KK,655145,Ташеба
RU,16831,MOS,143316,Таширово
RU,13046,ORE,461170,Ташла
RU,13027,SAM,445132,Ташла
RU,40040,ORE,462002,Ташла
RU,43348,TA,422716,Ташлы-Ковали
RU,2571,KEM,"652990,652991,652992,652993,652999",Таштагол
RU,13619,KK,655740,Таштып
RU,1623,KDA,"352360,352361,352362,352363,352364",Тбилисская
RU,31867,KDA,352660,Тверская
RU,46564,KDA,352096,Тверской
RU,245,TVE,"170000,170001,170002,170003,170004,170005,170006,170008,170009,170011,170012,170015,170016,170017,170019,170020,170021,170022,170023,170024,170025,170026,170027,170028,170030,170032,170033,170034,170036,170037,170039,170040,170041,170042,170043,170044,170100,170700,170880,170904,170951,170952,170953,170954,170955,170956,170957,170958,170960,170961,170962,170963,170964,170965,170966,170967,170968,170969,170970,170971,170972,170973,170974,170975,170976,170977,170978",Тверь
RU,14521,YAR,,Творогово
RU,2553,KC,369210,Теберда
RU,1393,OMS,"646560,646579",Тевриз
RU,37970,TYU,628155,Теги
RU,3061,TOM,636900,Тегульдет
RU,2356,IVA,"155040,155041,155043,155044,155045,155046,155047,155048,155058,155059",Тейково
RU,33786,KHA,682612,Тейсин
RU,33058,KDA,,Текос
RU,35028,VLG,161308,Текстильщики
RU,38071,KOS,157991,Текун
RU,2952,RYA,,Телебукино
RU,37404,SA,678089,Телеги
RU,45051,BU,672514,Телемба
RU,33493,DA,368434,Телетль
RU,14485,ORL,,Телецентр
RU,34943,NEN,166710,Тельвиска
RU,23971,IRK,665492,Тельма
RU,45036,KDA,,Тельман
RU,13110,LEN,187032,Тельмана пос
RU,34344,ORL,303043,Тельчье
RU,46205,RYA,391441,Темгенево
RU,37297,BRY,241523,Теменичи
RU,36584,KDA,"352150,352151",Темижбекска
RU,39127,STA,356018,Темижбекский
RU,34357,KDA,352403,Темиргоевская
RU,37140,KEM,652920,Темиртау
RU,14479,SMO,215350,Темкино
RU,14656,MO,"431220,643122",Темников
RU,42838,STA,356232,Темнолесская
RU,16113,MOS,141950,Темпы
RU,1065,KDA,"353500,353501,353502,353503,353504,353505,353506,353507,353508,353559",Темрюк
RU,36223,NIZ,,Темряшино
RU,31266,NIZ,606824,Темта
RU,34672,BA,453663,Темясово
RU,23943,KDA,352843,Тенгинка
RU,32640,KDA,352345,Тенгинская
RU,24191,SAM,111111,Тенеево
RU,31653,YAR,150506,Тенино
RU,38850,CRI,298452,Тенистое
RU,46850,TA,422839,Тенишево
RU,15780,MO,431210,Теньгушево
RU,47042,TA,422824,Теньки
RU,44868,VGG,403141,Тепикинская
RU,31070,PER,618870,Теплая Гора
RU,45668,KEM,652136,Теплая речка
RU,30785,BEL,,Теплинка
RU,13612,SAR,,Тепличный
RU,35541,CRI,297548,Тепловка
RU,32874,NIZ,607028,Теплово
RU,2102,TUL,301900,Теплое
RU,30786,BEL,,Теплое
RU,39541,CRI,,Теплое
RU,13613,YEV,679110,Теплоозерск
RU,43549,NIZ,607560,Теплостанского совхоза
RU,22955,KGN,"640016,640040",Теплый Стан
RU,44513,KOS,,Тепра
RU,367,LIP,"399540,399569",Тербуны
RU,46249,LEN,188351,Терволово
RU,39512,PSK,180536,Теребище
RU,30787,BEL,309441,Теребрено
RU,36053,NGR,174563,Теребут
RU,13597,KC,369394,Терезе
RU,30788,BEL,,Терезовка
RU,2517,KB,"361200,361201,361202,361203",Терек
RU,23813,DA,368850,Терекли-Мектеб
RU,42554,KB,361214,Терекское
RU,24144,TVE,,Терелесовский
RU,34082,CHE,,Терема
RU,43442,ORE,462840,Теренсай
RU,44403,KOS,,Терентьево
RU,35205,KEM,653206,Терентьевское
RU,3109,ULY,"433360,433361",Тереньга
RU,23676,TYU,627313,Терехина
RU,13443,PRI,692493,Тереховка
RU,30789,BEL,,Тереховка
RU,16362,MOW,,Терехово
RU,30790,BEL,309980,Терехово
RU,44425,KOS,,Терехово
RU,42041,BEL,309542,Терехово
RU,36101,DA,368049,Теречное
RU,31966,TVE,172090,Терешкино
RU,30791,BEL,,Терешков
RU,23883,VOR,396776,Терешково
RU,36747,VGG,403448,Теркин
RU,13083,KAM,684035,Термальный
RU,46514,BA,452487,Терменево
RU,31511,PRI,692150,Терней
RU,45320,VOR,396632,Терновка
RU,16526,CRI,299716,Терновка
RU,13133,VOR,"397110,397112",Терновка
RU,17126,BEL,309060,Терновка
RU,17365,MOS,,Терново
RU,17383,MOS,,Терново Центральная усадьба
RU,30792,BEL,,Терновое
RU,42042,BEL,309548,Терновое
RU,30793,BEL,309272,Терновое
RU,33289,ROS,,Терновой
RU,34863,KDA,352102,Терновская
RU,35081,LEN,188402,Терпилицы
RU,44995,VGG,403701,Терса
RU,14368,SAR,"412682,412932",Терса
RU,43037,SE,363702,Терская
RU,46413,TAM,393752,Терское
RU,45189,CE,366017,Терское
RU,31767,NIZ,607617,Теряево
RU,16552,MOS,143615,Теряево
RU,39049,NGR,173519,Тесово-Нетыльский
RU,45613,NGR,173522,Тесовский
RU,31347,KYA,662637,Тесь
RU,30794,BEL,309033,Тетеревино
RU,42701,MOS,,Тетеринки
RU,44463,KOS,157812,Тетеринское
RU,35865,KDA,,Тетерятник
RU,31705,KRS,307490,Теткино
RU,43623,TVE,171627,Тетьково
RU,1528,TA,"422370,422399",Тетюши
RU,44289,ULY,433326,Тетюшское
RU,36032,SA,678017,Техтюр
RU,31047,CHE,456508,Теченский
RU,33060,KDA,,Тешебс
RU,46743,PNZ,442591,Тешнярь
RU,42387,KYA,663293,Тея
RU,14546,KAM,688600,Тигиль
RU,43746,KYA,662626,Тигрицкое
RU,42590,MOS,,ТИЗ Ново-Внуково
RU,37069,ULY,433520,Тиинск
RU,893,SA,"678400,678403,678409",Тикси
RU,32238,MOS,,Тиликтино
RU,36967,NIZ,607414,Тилинино
RU,31300,KAM,688800,Тиличики
RU,16074,KRS,307060,Тим
RU,42938,VLG,161365,Тиманова Гора
RU,13317,BA,,Тимашево
RU,2953,SAM,446330,Тимашево
RU,1058,KDA,"352700,352701,352702,352703,352705,352706,352708,352747,352749",Тимашевск
RU,33798,TA,422057,Тимершик
RU,16415,AD,,Тимирязева
RU,15653,NIZ,606530,Тимирязева им
RU,44349,IVA,155281,Тимирязево
RU,17366,MOS,,Тимирязево
RU,43786,PNZ,442067,Тимирязево
RU,13260,TOM,"634510,634511",Тимирязево
RU,39206,CRI,,Тимирязево
RU,43936,VOR,396323,Тимирязево
RU,39710,KGD,238611,Тимирязево
RU,31115,ROS,346746,Тимирязевский
RU,35324,ULY,433315,Тимирязевский
RU,13879,CHE,456404,Тимирязевский
RU,36169,LIP,399510,Тимирязевский
RU,13099,PRI,,Тимирязевский
RU,46368,TVE,171061,Тимково
RU,15178,MOS,,Тимково
RU,44487,KOS,,Тимонино
RU,31544,MOS,143640,Тимонино
RU,15266,MOS,,Тимонино
RU,24313,MOS,,Тимонино
RU,30795,BEL,309962,Тимоново
RU,15334,MOS,,Тимоново
RU,15669,NIZ,,Тимонькино
RU,31391,PRI,692451,Тимофеевка
RU,13032,SAM,445140,Тимофеевка
RU,39207,CRI,,Тимофеевка
RU,24189,SVE,"111111,623936",Тимофеево
RU,45724,SVE,623580,Тимохинское
RU,15179,MOS,,Тимохово
RU,46747,RYA,391545,Тимошкино
RU,15439,MOS,,Тимошкино
RU,42677,MOS,,Тимуровец ДГ
RU,35383,MOS,,Тимшино
RU,45128,SAM,446922,Тимяшево
RU,15943,TA,423280,Тимяшево
RU,16877,AST,,Тинаки
RU,22888,KYA,663830,Тинской
RU,36839,KYA,663836,Тины
RU,22949,VLA,601622,Тириброво
RU,36623,ORE,461776,Тирис-Усманово
RU,34694,BA,,Тирлянский
RU,14572,KEM,"652210,652211",Тисуль
RU,44323,SA,678024,Тит-Ары
RU,46917,SA,678013,Тит-Эбя
RU,47030,VOR,396742,Титаревка
RU,36234,ROS,346639,Титов
RU,30796,BEL,,Титовка
RU,36866,KEM,652391,Титово
RU,16109,TVE,171521,Титово
RU,30797,BEL,,Тихая Падина
RU,978,LEN,"187549,187550,187551,187552,187553,187555,187556,187557",Тихвин
RU,46573,STA,357914,Тихомировка
RU,15301,MOS,,Тихомирово
RU,16748,AD,385449,Тихонов
RU,13836,IRK,669316,Тихоновка
RU,46059,KDA,,Тихоновка
RU,33506,TA,423655,Тихоново
RU,203,KDA,"352120,352121,352122,352125,352126,352127,352129,352131,352139",Тихорецк
RU,30798,BEL,309675,Тишанка
RU,33776,KGD,238422,Тишино
RU,36140,AST,416191,Тишково
RU,37728,MOS,141255,Тишково
RU,32706,STA,356105,Тищенское
RU,16666,AD,,Ткачев
RU,36341,DA,368978,Тлох
RU,1624,AD,385228,Тлюстенхабль
RU,42847,DA,368420,Тлярата
RU,36988,BA,453334,Тляумбетово
RU,44050,TYU,627704,Тоболово
RU,512,TYU,"626104,626109,626111,626147,626148,626150,626151,626152,626153,626155,626156,626157,626158,626159",Тобольск
RU,44820,ORE,462748,Тобольский
RU,42634,MOS,,Товарищево
RU,1940,KLU,"249855,249856,249857",Товарково
RU,33510,TUL,,Товарковский
RU,30799,BEL,,Тогобиевка
RU,820,ALT,659450,Тогул
RU,23675,TOM,"636450,636451",Тогур
RU,727,NVS,"633440,633450,633451,633452,633453,633454,633456",Тогучин
RU,36455,SA,678282,Тойбохой
RU,14776,LEN,,Тойворово
RU,46968,TA,423974,Тойгильдино
RU,16833,ME,,Тойкино
RU,46849,CU,429354,Тойси
RU,45234,CU,429155,Токаево
RU,32185,VGG,,Токарев
RU,14311,TAM,393550,Токаревка
RU,14496,MOS,,Токарево
RU,45692,SMO,215023,Токарево
RU,34399,LEN,188914,Токарево
RU,36785,RYA,391335,Токарево
RU,32015,CRI,297310,Токарево
RU,37915,SVE,,Токари
RU,13398,KHA,682851,Токи
RU,43372,MO,431311,Токмово
RU,33034,ORE,461159,Токское
RU,2718,LEN,188664,Токсово
RU,45469,ME,425562,Токтайбеляк
RU,44281,AMU,676581,Токур
RU,36113,ZAB,687217,Токчин
RU,640,BA,"453479,453480,453481",Толбазы
RU,14520,YAR,,Толга
RU,47056,ORE,461915,Толкаевка
RU,30800,BEL,309671,Толмачев
RU,13118,NVS,"630514,633101",Толмачево
RU,46316,SVE,624633,Толмачево
RU,35069,LEN,,Толмачево
RU,17127,BEL,,Толоконное
RU,44914,VLA,601225,Толпухово
RU,46796,YAR,171482,Толпыгино
RU,42859,LIP,399702,Толстая Дубрава
RU,37111,SAR,413561,Толстовка
RU,34485,STA,356823,Толстово-Васюковское
RU,35300,CE,366013,Толстой-Юрт
RU,2791,MOW,,Толстопальцево дер.
RU,42657,MOS,,Толстопальцево ОПХ
RU,1383,MOW,,Толстопальцево пос.
RU,46360,UD,427064,Тольен
RU,13150,YAN,629382,Толька
RU,431,SAM,"445000,445001,445003,445004,445005,445006,445007,445008,445009,445010,445011,445012,445013,445015,445017,445019,445020,445021,445022,445023,445024,445025,445026,445027,445028,445029,445030,445031,445032,445033,445034,445035,445036,445037,445039,445040,445041,445042,445043,445044,445045,445046,445047,445050,445051,445054,445055,445056,445057,445091,445092,992000,992001",Тольятти
RU,35231,KO,169467,Том
RU,14555,SAK,694820,Томари
RU,14599,BEL,309085,Томаровка
RU,39208,CRI,,Томашевка
RU,1250,MOS,"140070,140071,140072,140073,140074",Томилино
RU,45851,SVE,623942,Томилова
RU,43255,AMU,676800,Томичи
RU,1417,SA,"678953,678954,678955,678956",Томмот
RU,269,TOM,"634000,634003,634004,634006,634009,634011,634012,634014,634015,634016,634021,634024,634026,634027,634028,634029,634031,634033,634034,634041,634045,634049,634050,634051,634055,634057,634058,634059,634061,634062,634063,634067,634069,634100,634506,634513,634550,634564,634593,634700,634880,634890,634899,634960,634961,634971,995800",Томск
RU,13324,TOM,,Томскнефтехим р-н
RU,37806,TOM,634542,Томское
RU,13973,SA,678750,Томтор
RU,30801,BEL,,Тоненькое
RU,1908,NIZ,606970,Тонкино
RU,42955,STA,357034,Тоннельный
RU,1909,NIZ,606950,Тоншаево
RU,30964,VLG,162677,Тоншалово
RU,3077,TY,668530,Тоора-Хем
RU,42329,ROS,346644,Топилин
RU,17368,MOS,142931,Топканово
RU,768,KEM,"652300,652303,652305,652359",Топки
RU,45202,ORL,303187,Топки
RU,17128,BEL,,Топлинка
RU,42344,PNZ,442807,Топлое
RU,39352,CRI,,Тополевка
RU,13148,KHA,680510,Тополево
RU,44058,ROS,346397,Тополевый
RU,36918,CRI,298426,Тополи
RU,30802,BEL,,Тополи
RU,39542,CRI,,Топольное
RU,23622,KGN,,Тополя
RU,15062,MOS,,Топорково
RU,17369,MOS,,Топтыково
RU,794,ALT,"659070,659072",Топчиха
RU,33652,RYA,391359,Торбаево
RU,15781,MO,431030,Торбеево
RU,44971,MOS,142832,Торбеево
RU,16163,MOS,141332,Торгашино
RU,1387,TVE,"172000,172001,172002,172003,172006,172007,172008,172009,172010,172011",Торжок
RU,13408,SPE,,Торики
RU,37304,LEN,188210,Торковичи
RU,35070,LEN,,Торковичи
RU,23918,VGG,404473,Тормосин
RU,1460,TVE,"172840,172842,172899",Торопец
RU,24314,MOS,,Торопово
RU,35079,LEN,188420,Торосово
RU,14826,LEN,,Торфяновка
RU,14758,LEN,,Торфяное
RU,43262,TUL,301103,Торхово
RU,36399,VLA,601264,Торчино
RU,37558,VGG,403714,Торяное
RU,78,LEN,"187000,187001,187002,187003,187099,187809",Тосно
RU,46265,SA,678213,Тосу
RU,37288,KOS,157351,Тотомица
RU,2037,VLG,"131300,161300,161339",Тотьма
RU,33269,PER,618507,Тохтуево
RU,2835,ORE,"461120,461130,461131,461134",Тоцкое
RU,13433,ORE,461132,Тоцкое Второе
RU,24026,ALT,659619,Точильное
RU,36632,BA,452986,Тошкурово
RU,37191,DA,"368380",Тпиг
RU,35621,VOR,396759,Травкино
RU,13878,CHE,456402,Травники
RU,33157,KGN,641540,Травное
RU,38882,SVE,623468,Травянское
RU,45638,UD,427755,Трактор
RU,34972,NGR,174203,Трегубово
RU,46847,CU,429545,Тренькино
RU,44898,PNZ,442332,Трескино
RU,35662,BU,671207,Тресково
RU,44716,VOR,397942,Тресоруково
RU,15637,NIZ,,Трестьяны
RU,32178,VGG,404153,Третий Решающий
RU,22894,SVE,624473,Третий Северный
RU,39835,SAK,694010,Третья Падь
RU,34882,VOR,397156,Третьяки
RU,36437,ALT,658440,Третьяково
RU,15267,MOS,,Третьяково
RU,30803,BEL,309325,Трефиловка
RU,38379,PSK,182537,Трехалево
RU,37976,CU,429182,Трехбалтаево
RU,15231,MOS,,Трехгорка
RU,3218,CHE,"456080,456082",Трехгорный
RU,33567,CHE,456081,Трехгорный-1
RU,34562,SVE,,Трехозерная
RU,40046,AD,385766,Трехречный
RU,42953,KDA,352458,Трехсельское
RU,14809,AST,416474,Три Протока
RU,30804,BEL,309095,Триречное
RU,32697,PER,617438,Троельга
RU,45747,KYA,663129,Троица
RU,16363,MOW,,Троица
RU,44470,KOS,,Троица
RU,37183,RYA,391067,Троица
RU,38091,MOW,,Троице-Лобаново
RU,44134,RYA,391816,Троице-Орловка
RU,42877,MO,431320,Троицк
RU,510,MOS,"108840,108841,142190,142191",Троицк
RU,690,CHE,"457100,457101,457102,457103,457105,457106,457109,457111,457113,457118,457149",Троицк
RU,36345,IN,"386245,386246",Троицкая
RU,42835,KDA,353360,Троицкая
RU,14514,YAR,152040,Троицкая Слобода
RU,16836,AST,,Троицкий
RU,37560,BA,452743,Троицкий
RU,16194,BEL,309145,Троицкий
RU,13380,SVE,"623620,623637,623641",Троицкий
RU,42474,TAM,393560,Троицкий Росляй
RU,2603,KO,169420,Троицко-Печерск
RU,44724,KO,,Троицко-Печорск
RU,790,ALT,"659840,659841",Троицкое
RU,2539,KL,359180,Троицкое
RU,45663,KEM,652143,Троицкое
RU,23961,KYA,663065,Троицкое
RU,38034,LIP,398530,Троицкое
RU,16364,MOW,108827,Троицкое
RU,24176,NVS,632782,Троицкое
RU,31147,ROS,346835,Троицкое
RU,37692,SAM,446076,Троицкое
RU,16076,SAK,694046,Троицкое
RU,23834,SE,363704,Троицкое
RU,14972,KHA,682350,Троицкое
RU,34567,SVE,623505,Троицкое
RU,31703,MOS,141044,Троицкое
RU,34568,SVE,,Троицкое
RU,15268,MOS,,Троицкое
RU,43140,ORL,303809,Троицкое
RU,46910,ORL,302546,Троицкое
RU,23986,MOS,142370,Троицкое
RU,13472,OMS,644520,Троицкое п.
RU,1725,MOS,143232,Тропарево
RU,34307,BRY,242710,Тросна
RU,2852,ORL,303450,Тросна
RU,30805,BEL,309623,Тростенец
RU,44298,BRY,242421,Тростенчик
RU,44963,ORL,,Тростниково
RU,23059,KLU,249181,Тростье
RU,35194,SAR,412327,Тростянка
RU,45056,SAM,446380,Тростянка
RU,36017,SAM,446174,Тростянь
RU,15667,NIZ,,Трофаново
RU,31157,MOS,,Трошково
RU,35040,SVE,623658,Трошково
RU,38396,TOM,636145,Трубачево
RU,15886,MOS,,Трубачеевка
RU,32051,KRS,306239,Трубеж
RU,44702,OMS,646893,Трубецкое
RU,30806,BEL,,Трубецкой
RU,45852,SVE,,Трубина
RU,32016,KLU,249172,Трубино
RU,15063,MOS,,Трубино
RU,31763,PSK,181277,Трубицино
RU,34975,NGR,173501,Трубичино
RU,37854,LEN,187070,Трубников Бор
RU,16861,AST,416175,Трубный
RU,34024,CHE,456525,Трубный
RU,2323,BRY,"242220,242221,242222,242259",Трубчевск
RU,16067,VLA,,Труд
RU,33524,KEM,652384,Труд
RU,30807,BEL,,Труд
RU,45045,KGN,641487,Труд и Знание
RU,13875,KEM,653250,Трудармейский
RU,16884,KDA,"353810,353811",Трудобеликовский
RU,33088,MOS,,Трудовая
RU,23056,VOR,396304,Трудовое
RU,37444,CRI,"296542,296547",Трудовое
RU,37431,CRI,297533,Трудовое
RU,35727,ORE,461177,Трудовое
RU,13279,PRI,"690910,690912",Трудовой
RU,43196,CHE,,Трудовой
RU,45038,KDA,,Трудовой
RU,35866,KDA,,Трудовой (Киевское сельское поселение)
RU,35867,KDA,,Трудовой (Молдаванское сельское поселение)
RU,43647,CRI,,Трудолюбовка
RU,39543,CRI,,Трудолюбово
RU,43342,AST,416351,Трудфронт
RU,41038,STA,"356180,356181",Труновское
RU,37078,ULY,433010,Труслейка
RU,32128,AST,416109,Трусово
RU,17370,MOS,,Труфаново
RU,37039,BA,453384,Трушино
RU,37530,BRY,242520,Трыковка
RU,34,KDA,"352800,352801,352802,352803,352808,352859",Туапсе
RU,34668,BA,453661,Тубинский
